Release Year,Movie,Rerelease,Domestic Gross,Release Date
2002,Gangs of New York,N," $77,812,000 ",12/20/22
2002,Barbershop,N," $75,782,105 ",9/13/22
2002,The Rookie,N," $75,600,072 ",3/29/22
2002,Spirit: Stallion of the Cimarron,N," $73,280,117 ",5/24/22
2002,John Q,N," $71,756,802 ",2/15/22
2002,Divine Secrets of the Ya-Ya Sisterhood,N," $69,599,016 ",6/7/22
2002,Insomnia,N," $67,355,513 ",5/24/22
2002,Changing Lanes,N," $66,818,548 ",4/12/22
2002,About Schmidt,N," $65,016,287 ",12/13/22
2002,Stuart Little 2,N," $64,956,806 ",7/19/22
2002,Jackass: The Movie,N," $64,255,312 ",10/25/22
2002,The Time Machine,N," $56,832,494 ",3/8/22
2002,Drumline,N," $56,399,184 ",12/13/22
2002,The Count of Monte Cristo,N," $54,234,062 ",1/25/22
2002,Unfaithful,N," $52,775,765 ",5/8/22
2002,Like Mike,N," $51,432,760 ",7/3/22
2002,The Tuxedo,N," $50,547,998 ",9/27/22
2002,Peter Pan 2: Return to Never Land,N," $48,430,258 ",2/15/22
2002,Big Fat Liar,N," $48,360,547 ",2/8/22
2002,Star Trek: Nemesis,N," $43,254,409 ",12/13/22
2002,Reign of Fire,N," $43,061,982 ",7/12/22
2002,The Hours,N," $41,675,994 ",12/27/22
2002,High Crimes,N," $41,543,917 ",4/5/22
2002,About a Boy,N," $41,385,278 ",5/17/22
2002,A Walk to Remember,N," $41,281,092 ",1/25/22
2002,Orange County,N," $41,076,018 ",1/11/22
2002,Windtalkers,N," $40,914,068 ",6/14/22
2002,Blue Crush,N," $40,390,647 ",8/16/22
2002,The Master of Disguise,N," $40,388,794 ",8/2/22
2002,Resident Evil,N," $40,119,709 ",3/15/22
2002,The Wild Thornberrys,N," $40,108,697 ",12/20/22
2002,Collateral Damage,N," $40,077,257 ",2/8/22
2002,Enough,N," $40,007,742 ",5/24/22
2002,Undercover Brother,N," $39,089,928 ",5/31/22
2002,Treasure Planet,N," $38,176,783 ",11/27/22
2002,Showtime,N," $38,082,712 ",3/15/22
2002,40 Days and 40 Nights,N," $37,950,822 ",3/1/22
2002,Crossroads,N," $37,191,304 ",2/15/22
2002,Clockstoppers,N," $36,989,956 ",3/29/22
2002,The Mothman Prophecies,N," $35,746,370 ",1/25/22
2002,E.T. the Extra-Terrestrial,Y," $35,306,015 ",3/22/22
2002,K-19: The Widowmaker,N," $35,168,966 ",7/19/22
2002,The Hot Chick,N," $35,081,594 ",12/13/22
2002,I Spy,N," $33,561,137 ",11/1/22
2002,Friday After Next,N," $33,253,609 ",11/22/22
2002,The Pianist,N," $32,572,577 ",12/25/22
2002,Analyze That,N," $32,130,627 ",12/6/22
2002,Murder by Numbers,N," $31,945,749 ",4/19/22
2002,One Hour Photo,N," $31,597,131 ",8/21/22
2002,Halloween: Resurrection,N," $30,354,442 ",7/12/22
2002,Queen of the Damned,N," $30,336,800 ",2/22/22
2002,Dragonfly,N," $30,323,400 ",2/22/22
2002,The Banger Sisters,N," $30,307,416 ",9/20/22
2002,Bad Company,N," $30,160,161 ",6/7/22
2002,Ghost Ship,N," $30,113,491 ",10/25/22
2002,The New Guy,N," $29,760,152 ",5/10/22
2002,Swimfan,N," $28,564,995 ",9/6/22
2002,The Crocodile Hunter: Collision Course,N," $28,442,574 ",7/12/22
2002,Brown Sugar,N," $27,363,891 ",10/11/22
2002,Blood Work,N," $26,235,081 ",8/9/22
2002,All About the Benjamins,N," $25,916,319 ",3/8/22
2002,Frida,N," $25,885,000 ",10/25/22
2002,Jonah: A VeggieTales Movie,N," $25,581,229 ",10/4/22
2002,Beauty and the Beast,Y," $25,487,190 ",1/1/22
2002,The Transporter,N," $25,296,447 ",10/11/22
2002,The Sweetest Thing,N," $24,718,164 ",4/12/22
2002,Eight Crazy Nights,N," $23,586,598 ",11/27/22
2002,Adaptation.,N," $22,498,520 ",12/6/22
2002,City by the Sea,N," $22,449,000 ",9/6/22
2002,Bowling for Columbine,N," $21,576,018 ",10/11/22
2002,National Lampoon's Van Wilder,N," $21,305,259 ",4/5/22
2002,Antwone Fisher,N," $21,078,145 ",12/19/22
2002,Martin Lawrence Live: Runteldat,N," $19,184,820 ",8/2/22
2002,Tuck Everlasting,N," $19,161,999 ",10/11/22
2002,Hart's War,N," $19,077,641 ",2/15/22
2002,Rollerball,N," $18,990,798 ",2/8/22
2002,Super Troopers,N," $18,492,362 ",2/15/22
2002,The Four Feathers,N," $18,306,166 ",9/20/22
2002,Punch-Drunk Love,N," $17,844,216 ",10/11/22
2002,Empire,N," $17,600,423 ",12/6/22
2002,Eight Legged Freaks,N," $17,322,606 ",7/17/22
2002,The Country Bears,N," $16,990,825 ",7/26/22
2002,Serving Sara,N," $16,930,185 ",8/23/22
2002,White Oleander,N," $16,357,770 ",10/11/22
2002,Kung Pow: Enter the Fist,N," $16,037,962 ",1/25/22
2002,Confessions of a Dangerous Mind,N," $16,007,718 ",12/31/22
2002,Far from Heaven,N," $15,901,849 ",11/8/22
2002,The Lion King,Y," $15,686,215 ",12/27/22
2002,Half Past Dead,N," $15,567,860 ",11/15/22
2002,Solaris,N," $14,973,382 ",11/27/22
2002,Life or Something Like It,N," $14,448,589 ",4/26/22
2002,Ballistic: Ecks vs. Sever,N," $14,307,963 ",9/20/22
2002,The Emperor's Club,N," $14,118,751 ",11/22/22
2002,Stealing Harvard,N," $14,036,406 ",9/13/22
2002,The Good Girl,N," $14,018,296 ",8/7/22
2002,Monsoon Wedding,N," $13,885,966 ",2/22/22
2002,Y tu mamá también,N," $13,839,658 ",3/15/22
2002,Hey Arnold! The Movie,N," $13,728,902 ",6/28/22
2002,Juwanna Mann,N," $13,670,733 ",6/21/22
2002,Feardotcom,N," $13,258,249 ",8/30/22
2002,Jason X,N," $13,121,555 ",4/26/22
2002,Frailty,N," $13,110,448 ",4/12/22
2002,25th Hour,N," $13,084,595 ",12/19/22
2002,The Quiet American,N," $12,988,801 ",11/22/22
2002,They,N," $12,840,842 ",11/27/22
2002,Undisputed,N," $12,764,657 ",8/23/22
2002,Knockaround Guys,N," $11,715,637 ",10/11/22
2002,The Powerpuff Girls Movie,N," $11,412,414 ",7/3/22
2002,Brotherhood of the Wolf,N," $11,260,096 ",1/11/22
2002,Adrenaline Rush: The Science of Risk,N," $10,994,028 ",10/18/22
2002,Abandon,N," $10,727,683 ",10/18/22
2002,Narc,N," $10,465,659 ",12/20/22
2002,Sorority Boys,N," $10,200,032 ",3/22/22
2002,Possession,N," $10,113,733 ",8/16/22
2002,Pulse: A Stomp Odyssey,N," $10,086,514 ",10/11/22
2002,Spirited Away,N," $10,055,859 ",9/20/22
2002,S1m0ne,N," $9,688,676 ",8/23/22
2002,Talk to Her,Y," $9,285,469 ",11/22/22
2002,Star Wars: Episode II - Attack of the Clones,Y," $8,485,488 ",11/1/22
2002,The Importance of Being Earnest,N," $8,384,929 ",5/17/22
2002,Death to Smoochy,N," $8,364,691 ",3/29/22
2002,Big Trouble,N," $7,267,307 ",4/5/22
2002,Trapped,N," $7,073,251 ",9/20/22
2002,Kissing Jessica Stein,N," $7,025,722 ",3/13/22
2002,Moonlight Mile,N," $6,835,856 ",9/27/22
2002,Séraphin: Heart of Stone,N," $6,749,187 ",11/29/22
2002,Spider-Man/Men in Black II,Y," $6,632,970 ",9/6/22
2002,Femme Fatale,N," $6,630,252 ",11/6/22
2002,The Rules of Attraction,N," $6,532,619 ",10/11/22
2002,Impostor,N," $6,285,176 ",1/4/22
2002,Rabbit-Proof Fence,N," $6,199,600 ",11/27/22
2002,Deuces Wild,N," $6,080,065 ",5/3/22
2002,Real Women Have Curves,N," $5,853,194 ",10/18/22
2002,The Crime of Padre Amaro,N," $5,717,044 ",11/15/22
2002,The Truth About Charlie,N," $5,350,371 ",10/25/22
2002,Slackers,N," $5,285,941 ",2/1/22
2002,Formula 51,N," $5,204,007 ",10/18/22
2002,Birthday Girl,N," $5,142,576 ",2/1/22
2002,Hollywood Ending,N," $4,850,753 ",5/3/22
2002,Extreme Ops,N," $4,842,259 ",11/27/22
2002,Igby Goes Down,N," $4,777,465 ",9/13/22
2002,Italian for Beginners,N," $4,544,753 ",1/18/22
2002,The Adventures of Pluto Nash,N," $4,420,080 ",8/16/22
2002,Enigma,Y," $4,301,582 ",4/19/22
2002,Men with Brooms,N," $4,245,870 ",3/8/22
2002,Lovely & Amazing,N," $4,222,923 ",6/28/22
2002,Ultimate X: The Movie,N," $4,197,492 ",5/10/22
2002,Mostly Martha,N," $4,160,475 ",8/16/22
2002,Secretary,N," $4,059,680 ",9/20/22
2002,Atanarjuat: The Fast Runner,N," $3,789,952 ",4/12/22
2002,Pinocchio,N," $3,675,719 ",12/25/22
2002,Thirteen Conversations About One Thing,N," $3,288,164 ",5/24/22
2002,The Cat's Meow,N," $3,209,481 ",4/12/22
2002,Asterix & Obelix: Mission Cleopatra,Y," $3,115,188 ",6/7/22
2002,8 Women,N," $3,098,776 ",9/6/22
2002,Paid in Full,N," $3,090,862 ",10/25/22
2002,Sunshine State,N," $3,065,921 ",6/21/22
2002,Tadpole,N," $2,891,288 ",7/19/22
2002,Comedian,N," $2,751,988 ",10/11/22
2002,Devdas,N," $2,745,382 ",7/12/22
2002,Full Frontal,N," $2,512,846 ",8/2/22
2002,Last Orders,N," $2,329,631 ",2/25/22
2002,Russian Ark,N," $2,326,979 ",12/13/22
2002,Rivers and Tides,N," $2,200,276 ",6/26/22
2002,State Property,N," $2,106,838 ",1/18/22
2002,Auto Focus,N," $2,063,196 ",10/18/22
2001,Harry Potter and the Sorcerer's Stone,N," $317,575,550 ",11/16/22
2001,The Lord of the Rings: The Fellowship of the Ring,N," $313,364,114 ",12/19/22
2001,Shrek,N," $267,665,011 ",5/16/22
2001,"Monsters, Inc.",N," $255,873,250 ",11/2/22
2001,Rush Hour 2,N," $226,164,286 ",8/3/22
2001,The Mummy Returns,N," $202,019,785 ",5/4/22
2001,Pearl Harbor,N," $198,542,554 ",5/25/22
2001,Ocean's Eleven,N," $183,417,150 ",12/7/22
2001,Jurassic Park III,N," $181,171,875 ",7/18/22
2001,Planet of the Apes,N," $180,011,740 ",7/27/22
2001,A Beautiful Mind,N," $170,742,341 ",12/21/22
2001,Hannibal,N," $165,092,268 ",2/9/22
2001,American Pie 2,N," $145,103,595 ",8/10/22
2001,The Fast and the Furious,N," $144,533,925 ",6/22/22
2001,Lara Croft: Tomb Raider,N," $131,168,070 ",6/15/22
2001,Dr. Dolittle 2,N," $112,952,899 ",6/22/22
2001,Spy Kids,N," $112,719,001 ",3/30/22
2001,Black Hawk Down,N," $108,638,745 ",12/28/22
2001,The Princess Diaries,N," $108,248,956 ",8/3/22
2001,Vanilla Sky,N," $100,618,344 ",12/14/22
2001,The Others,N," $96,522,687 ",8/10/22
2001,Legally Blonde,N," $96,520,674 ",7/13/22
2001,America's Sweethearts,N," $93,607,673 ",7/20/22
2001,Cats & Dogs,N," $93,385,515 ",7/4/22
2001,Save the Last Dance,N," $91,057,006 ",1/12/22
2001,Atlantis: The Lost Empire,N," $84,056,472 ",6/8/22
2001,Jimmy Neutron: Boy Genius,N," $80,936,232 ",12/21/22
2001,A.I. Artificial Intelligence,N," $78,616,689 ",6/29/22
2001,Training Day,N," $76,631,907 ",10/5/22
2001,Along Came a Spider,N," $74,078,174 ",4/6/22
2001,Bridget Jones's Diary,N," $71,543,427 ",4/13/22
2001,Scary Movie 2,N," $71,308,997 ",7/4/22
2001,The Score,N," $71,107,711 ",7/13/22
2001,Shallow Hal,N," $70,839,203 ",11/9/22
2001,Swordfish,N," $69,772,969 ",6/8/22
2001,The Mexican,N," $66,845,033 ",3/2/22
2001,Down to Earth,N," $64,186,502 ",2/16/22
2001,Spy Game,N," $62,362,560 ",11/21/22
2001,The Wedding Planner,N," $60,400,856 ",1/26/22
2001,Behind Enemy Lines,N," $58,856,790 ",11/30/22
2001,Ali,N," $58,203,105 ",12/25/22
2001,The Animal,N," $57,743,062 ",6/1/22
2001,Moulin Rouge!,N," $57,386,607 ",5/18/22
2001,Rat Race,N," $56,618,055 ",8/17/22
2001,A Knight's Tale,N," $56,569,702 ",5/11/22
2001,Don't Say a Word,N," $55,001,642 ",9/28/22
2001,Blow,N," $52,990,775 ",4/6/22
2001,The Royal Tenenbaums,N," $52,364,010 ",12/14/22
2001,Exit Wounds,N," $51,758,599 ",3/16/22
2001,Enemy at the Gates,N," $51,401,758 ",3/16/22
2001,K-PAX,N," $50,338,485 ",10/26/22
2001,Serendipity,N," $50,294,317 ",10/5/22
2001,Kate & Leopold,N," $47,121,859 ",12/25/22
2001,Domestic Disturbance,N," $45,246,095 ",11/2/22
2001,Zoolander,N," $45,172,250 ",9/28/22
2001,The One,N," $43,905,746 ",11/2/22
2001,Thir13en Ghosts,N," $41,867,960 ",10/26/22
2001,Bandits,N," $41,575,141 ",10/12/22
2001,Gosford Park,N," $41,308,615 ",12/26/22
2001,Heartbreakers,N," $40,336,607 ",3/23/22
2001,I Am Sam,N," $40,311,852 ",12/28/22
2001,Hardball,N," $40,222,729 ",9/14/22
2001,Evolution,N," $38,345,494 ",6/8/22
2001,Not Another Teen Movie,N," $38,252,284 ",12/14/22
2001,Jeepers Creepers,N," $37,904,175 ",8/31/22
2001,Kiss of the Dragon,N," $36,845,124 ",7/6/22
2001,Recess: School's Out,N," $36,706,141 ",2/16/22
2001,In the Bedroom,N," $35,930,604 ",11/23/22
2001,Black Knight,N," $33,426,971 ",11/21/22
2001,See Spot Run,N," $33,357,476 ",3/2/22
2001,Amélie,N," $33,225,499 ",11/2/22
2001,Driven,N," $32,720,065 ",4/27/22
2001,What's the Worst That Could Happen?,N," $32,269,834 ",6/1/22
2001,Final Fantasy: The Spirits Within,N," $32,131,830 ",7/11/22
2001,From Hell,N," $31,602,566 ",10/19/22
2001,Monster's Ball,N," $31,273,922 ",12/26/22
2001,How High,N," $31,178,740 ",12/21/22
2001,Riding in Cars with Boys,N," $30,165,536 ",10/19/22
2001,Jay and Silent Bob Strike Back,N," $30,085,147 ",8/24/22
2001,Double Take,N," $29,831,583 ",1/12/22
2001,Baby Boy,N," $28,734,552 ",6/27/22
2001,The Majestic,N," $27,807,266 ",12/21/22
2001,The Brothers,N," $27,457,409 ",3/23/22
2001,Someone Like You,N," $27,343,067 ",3/30/22
2001,Joe Dirt,N," $27,087,695 ",4/11/22
2001,The Musketeer,N," $27,073,640 ",9/7/22
2001,Crocodile Dundee in Los Angeles,N," $25,635,682 ",4/20/22
2001,Memento,N," $25,544,867 ",3/16/22
2001,Captain Corelli's Mandolin,N," $25,543,895 ",8/17/22
2001,Sweet November,N," $25,288,103 ",2/16/22
2001,15 Minutes,N," $24,403,552 ",3/9/22
2001,Hearts in Atlantis,N," $24,185,781 ",9/28/22
2001,Angel Eyes,N," $24,174,218 ",5/18/22
2001,Corky Romano,N," $23,980,304 ",10/12/22
2001,Heist,N," $23,510,841 ",11/9/22
2001,Kingdom Come,N," $23,249,649 ",4/11/22
2001,Joe Somebody,N," $22,771,646 ",12/21/22
2001,Two Can Play That Game,N," $22,235,901 ",9/7/22
2001,Joy Ride,N," $21,974,919 ",10/5/22
2001,Valentine,N," $20,384,136 ",2/2/22
2001,Summer Catch,N," $19,753,553 ",8/24/22
2001,The Pledge,N," $19,733,089 ",1/19/22
2001,Saving Silverman,N," $19,402,030 ",2/9/22
2001,The Last Castle,N," $18,244,060 ",10/19/22
2001,The Glass House,N," $18,150,259 ",9/14/22
2001,Max Keeble's Big Move,N," $17,294,293 ",10/5/22
2001,Pokémon 3 the Movie: Spell of the Unown,N," $17,052,128 ",4/6/22
2001,Rock Star,N," $17,008,282 ",9/7/22
2001,Crazy/Beautiful,N," $16,937,988 ",6/29/22
2001,Original Sin,N," $16,534,221 ",8/3/22
2001,O,N," $16,025,437 ",8/31/22
2001,3000 Miles to Graceland,N," $15,749,959 ",2/23/22
2001,Life as a House,N," $15,667,270 ",10/26/22
2001,Shackleton's Antarctic Adventure,N," $15,553,324 ",2/10/22
2001,Iron Monkey,N," $14,694,904 ",10/12/22
2001,Josie and the Pussycats,N," $14,271,015 ",4/11/22
2001,Freddy Got Fingered,N," $14,254,993 ",4/20/22
2001,Out Cold,N," $13,906,394 ",11/21/22
2001,The Tailor of Panama,N," $13,729,742 ",3/30/22
2001,Haunted Castle,N," $13,651,656 ",2/23/22
2001,Osmosis Jones,N," $13,596,911 ",8/10/22
2001,Tomcats,N," $13,558,739 ",3/30/22
2001,American Outlaws,N," $13,342,790 ",8/17/22
2001,Sugar & Spice,N," $13,305,101 ",1/26/22
2001,Get Over It,N," $11,576,464 ",3/9/22
2001,The Shipping News,N," $11,434,216 ",12/25/22
2001,Antitrust,N," $11,328,094 ",1/12/22
2001,Head Over Heels,N," $10,424,470 ",2/2/22
2001,The Wash,N," $10,097,538 ",11/16/22
2001,The Deep End,N," $8,823,109 ",8/10/22
2001,Ghosts of Mars,N," $8,709,640 ",8/24/22
2001,The Curse of the Jade Scorpion,N," $7,517,191 ",8/24/22
2001,The Man Who Wasn't There,N," $7,504,257 ",11/2/22
2001,Bones,N," $7,316,658 ",10/26/22
2001,The Forsaken,N," $7,288,451 ",4/27/22
2001,Mulholland Drive,N," $7,220,243 ",10/8/22
2001,Sexy Beast,N," $6,946,056 ",6/15/22
2001,Town & Country,N," $6,719,973 ",4/27/22
2001,The Closet,N," $6,678,894 ",6/6/22
2001,One Night at McCool's,N," $6,290,673 ",4/27/22
2001,Ghost World,N," $6,217,849 ",7/20/22
2001,Megiddo: The Omega Code 2,N," $6,047,691 ",9/21/22
2001,Iris,N," $5,594,617 ",12/14/22
2001,Say It Isn't So,N," $5,520,393 ",3/23/22
2001,Monkeybone,N," $5,411,999 ",2/23/22
2001,Amores perros,N," $5,408,467 ",3/30/22
2001,Bread and Tulips,N," $5,318,679 ",7/27/22
2001,Made,N," $5,313,300 ",7/13/22
2001,Bubble Boy,N," $5,007,898 ",8/24/22
2001,Just Visiting,N," $4,781,539 ",4/6/22
2001,The Other Side of Heaven,N," $4,720,371 ",12/14/22
2001,Apocalypse Now Redux,Y," $4,626,290 ",8/3/22
2001,Lantana,N," $4,623,189 ",12/14/22
2001,Tortilla Soup,N," $4,467,615 ",8/24/22
2001,On the Line,N," $4,365,455 ",10/26/22
2001,Glitter,N," $4,274,407 ",9/21/22
2001,Left Behind: The Movie,N," $4,224,065 ",2/2/22
2001,The Anniversary Party,N," $4,047,329 ",6/8/22
2001,China: The Panda Adventure,N," $3,921,642 ",6/9/22
2001,With a Friend Like Harry...,N," $3,830,441 ",4/20/22
2001,Les Boys III,N," $3,557,100 ",11/30/22
2001,Pootie Tang,N," $3,313,583 ",6/29/22
2001,Widow of St. Pierre,N," $3,193,889 ",3/2/22
2001,Soul Survivors,N," $3,111,545 ",9/7/22
2001,Hedwig and the Angry Inch,N," $3,067,312 ",7/20/22
2001,Songcatcher,N," $3,059,834 ",6/15/22
2001,The Golden Bowl,N," $3,050,532 ",4/27/22
2001,Kabhi Khushi Kabhie Gham...,N," $2,902,000 ",12/14/22
2001,Waking Life,N," $2,901,447 ",10/19/22
2001,In the Mood for Love,N," $2,738,980 ",2/2/22
2001,The Dish,N," $2,552,992 ",3/16/22
2001,Himalaya,Y," $2,487,878 ",3/30/22
2001,The Endurance,N," $2,453,083 ",10/5/22
2001,Sidewalks of New York,N," $2,402,652 ",11/23/22
2001,Gabriela,N," $2,335,352 ",3/16/22
2001,Escanaba in da Moonlight,N," $2,276,602 ",1/26/22
2001,Innocence,N," $2,202,382 ",8/17/22
2001,Novocaine,N," $2,036,682 ",11/16/22
2001,Monty Python and the Holy Grail,Y," $1,827,696 ",6/15/22
2001,NSync: Bigger Than Live,N," $1,808,679 ",2/2/22
2001,Carman: The Champion,N," $1,765,751 ",3/2/22
2001,The Debut,N," $1,745,778 ",3/16/22
2001,Under the Sand,N," $1,452,698 ",5/4/22
2001,Greenfingers,N," $1,443,067 ",7/27/22
2001,Kandahar,N," $1,418,314 ",12/14/22
2001,Divided We Fall,Y," $1,332,586 ",6/8/22
2001,Startup.com,N," $1,283,356 ",5/11/22
2001,The Road Home,N," $1,280,490 ",5/25/22
2001,Nuit de noces,N," $1,238,180 ",6/1/22
2001,L.I.E.,N," $1,138,836 ",9/7/22
2001,Sordid Lives,N," $1,111,273 ",5/11/22
2001,The Center of the World,N," $1,101,344 ",4/20/22
2001,The Luzhin Defence,N," $1,053,070 ",4/20/22
2001,Extremedays,N," $1,047,553 ",9/28/22
2001,Together,N," $1,034,829 ",8/24/22
2001,The Business of Strangers,N," $1,030,920 ",12/7/22
2001,"The Bread, My Sweet",N," $1,023,156 ",1/18/22
2001,All Over the Guy,N," $1,022,324 ",8/10/22
2001,Liam,N," $1,016,021 ",9/21/22
2001,No Man's Land,N," $1,012,153 ",12/7/22
2000,How the Grinch Stole Christmas,N," $260,044,825 ",11/17/22
2000,Cast Away,N," $233,632,142 ",12/22/22
2000,Mission: Impossible II,N," $215,409,889 ",5/24/22
2000,Gladiator,N," $187,705,427 ",5/5/22
2000,What Women Want,N," $182,811,707 ",12/15/22
2000,The Perfect Storm,N," $182,618,434 ",6/30/22
2000,Meet the Parents,N," $166,244,045 ",10/6/22
2000,X-Men,N," $157,299,718 ",7/14/22
2000,Scary Movie,N," $157,019,771 ",7/7/22
2000,What Lies Beneath,N," $155,464,351 ",7/21/22
2000,Dinosaur,N," $137,748,063 ",5/19/22
2000,"Crouching Tiger, Hidden Dragon",N," $128,078,872 ",12/8/22
2000,Erin Brockovich,N," $125,595,205 ",3/17/22
2000,Charlie's Angels,N," $125,305,545 ",11/3/22
2000,Traffic,N," $124,115,725 ",12/27/22
2000,Nutty Professor II: The Klumps,N," $123,309,890 ",7/28/22
2000,Big Momma's House,N," $117,559,438 ",6/2/22
2000,Remember the Titans,N," $115,654,751 ",9/29/22
2000,The Patriot,N," $113,330,342 ",6/28/22
2000,Chicken Run,N," $106,834,564 ",6/23/22
2000,Miss Congeniality,N," $106,807,667 ",12/22/22
2000,Gone in 60 Seconds,N," $101,648,571 ",6/9/22
2000,Unbreakable,N," $95,011,339 ",11/22/22
2000,"Me, Myself & Irene",N," $90,570,999 ",6/23/22
2000,Space Cowboys,N," $90,464,773 ",8/4/22
2000,The Emperor's New Groove,N," $89,302,687 ",12/15/22
2000,Scream 3,N," $89,143,175 ",2/4/22
2000,U-571,N," $77,122,415 ",4/21/22
2000,Rugrats in Paris,N," $76,507,756 ",11/17/22
2000,The Family Man,N," $75,793,305 ",12/22/22
2000,Hollow Man,N," $73,209,340 ",8/4/22
2000,Chocolat,N," $71,509,363 ",12/15/22
2000,Shaft,N," $70,334,258 ",6/16/22
2000,The Kid,N," $69,691,949 ",7/7/22
2000,Vertical Limit,N," $69,243,859 ",12/8/22
2000,Road Trip,N," $68,540,777 ",5/19/22
2000,Bring It On,N," $68,379,000 ",8/25/22
2000,102 Dalmatians,N," $66,957,026 ",11/22/22
2000,Rules of Engagement,N," $61,335,230 ",4/7/22
2000,The Cell,N," $61,334,059 ",8/18/22
2000,Mission to Mars,N," $60,883,407 ",3/10/22
2000,Coyote Ugly,N," $60,786,269 ",8/4/22
2000,Fantasia 2000,N," $60,655,420 ",1/1/22
2000,Snow Day,N," $60,020,107 ",2/11/22
2000,Next Friday,N," $57,328,603 ",1/12/22
2000,The Whole Nine Yards,N," $57,262,492 ",2/18/22
2000,Shanghai Noon,N," $56,937,502 ",5/26/22
2000,Romeo Must Die,N," $55,973,336 ",3/22/22
2000,Final Destination,N," $53,331,147 ",3/17/22
2000,Finding Forrester,N," $51,804,714 ",12/22/22
2000,The Road to El Dorado,N," $50,863,742 ",3/31/22
2000,Men of Honor,N," $48,818,921 ",11/10/22
2000,"Dude, Where's My Car?",N," $46,729,800 ",12/15/22
2000,The Tigger Movie,N," $45,554,533 ",2/11/22
2000,"O Brother, Where Art Thou?",N," $45,512,588 ",12/22/22
2000,Frequency,N," $45,010,278 ",4/28/22
2000,The Replacements,N," $44,737,059 ",8/11/22
2000,Pokémon the Movie 2000,N," $43,758,684 ",7/21/22
2000,The Beach,N," $39,785,027 ",2/11/22
2000,The Exorcist,Y," $39,671,011 ",9/22/22
2000,Little Nicky,N," $39,464,775 ",11/10/22
2000,Pitch Black,N," $39,240,659 ",2/18/22
2000,The Original Kings of Comedy,N," $38,182,790 ",8/18/22
2000,Bedazzled,N," $37,886,980 ",10/20/22
2000,Autumn in New York,N," $37,761,915 ",8/11/22
2000,28 Days,N," $37,170,488 ",4/14/22
2000,Keeping the Faith,N," $37,047,880 ",4/14/22
2000,Bounce,N," $36,805,288 ",11/17/22
2000,Hanging Up,N," $36,050,230 ",2/18/22
2000,The Flintstones in Viva Rock Vegas,N," $35,268,275 ",4/28/22
2000,The Skulls,N," $35,046,120 ",3/31/22
2000,The 6th Day,N," $34,604,280 ",11/17/22
2000,Thirteen Days,N," $34,592,089 ",12/22/22
2000,My Dog Skip,N," $34,134,641 ",1/14/22
2000,Where the Heart Is,N," $33,772,838 ",4/28/22
2000,Pay It Forward,N," $33,519,628 ",10/20/22
2000,Dracula 2000,N," $33,022,767 ",12/22/22
2000,Return to Me,N," $32,722,798 ",4/7/22
2000,Proof of Life,N," $32,598,931 ",12/8/22
